family,group,module,metric_name,zone,side,views,source_spaces,scope,status,catalog_role,function_template,notes
F_zone,zone_morphology,zone_morphology.py,zone_jaw_R_bbox_area_ratio,jaw_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_jaw_R_bbox_volume_ratio,jaw_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_jaw_R_centroid_depth_ratio,jaw_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,pruned,discrimination,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_jaw_R_centroid_lateral_ratio,jaw_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_jaw_R_centroid_vertical_ratio,jaw_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_jaw_R_depth_mean_ratio,jaw_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,pruned,discrimination,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_jaw_R_depth_p05_ratio,jaw_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,pruned,discrimination,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_jaw_R_depth_p50_ratio,jaw_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,pruned,discrimination,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_jaw_R_depth_p95_ratio,jaw_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,pruned,discrimination,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_jaw_R_depth_std_ratio,jaw_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_jaw_R_normal_mean_x,jaw_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_jaw_R_normal_mean_y,jaw_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_jaw_R_normal_mean_z,jaw_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_jaw_R_normal_variance,jaw_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_jaw_R_plane_residual_p95_ratio,jaw_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_jaw_R_plane_residual_std_ratio,jaw_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_jaw_R_radial_dispersion_ratio,jaw_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_jaw_R_span_depth_ratio,jaw_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_jaw_R_span_lateral_ratio,jaw_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_jaw_R_span_vertical_ratio,jaw_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_jaw_R_vertex_count,jaw_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_jaw_angle_L_bbox_area_ratio,jaw_angle_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_jaw_angle_L_bbox_volume_ratio,jaw_angle_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_jaw_angle_L_centroid_depth_ratio,jaw_angle_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,pruned,discrimination,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_jaw_angle_L_centroid_lateral_ratio,jaw_angle_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_jaw_angle_L_centroid_vertical_ratio,jaw_angle_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_jaw_angle_L_depth_mean_ratio,jaw_angle_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,pruned,discrimination,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_jaw_angle_L_depth_p05_ratio,jaw_angle_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,pruned,discrimination,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_jaw_angle_L_depth_p50_ratio,jaw_angle_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,pruned,discrimination,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_jaw_angle_L_depth_p95_ratio,jaw_angle_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,pruned,discrimination,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_jaw_angle_L_depth_std_ratio,jaw_angle_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_jaw_angle_L_normal_mean_x,jaw_angle_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_jaw_angle_L_normal_mean_y,jaw_angle_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_jaw_angle_L_normal_mean_z,jaw_angle_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_jaw_angle_L_normal_variance,jaw_angle_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_jaw_angle_L_radial_dispersion_ratio,jaw_angle_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_jaw_angle_L_span_depth_ratio,jaw_angle_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_jaw_angle_L_span_lateral_ratio,jaw_angle_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_jaw_angle_L_span_vertical_ratio,jaw_angle_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_jaw_angle_L_vertex_count,jaw_angle_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_jaw_angle_R_bbox_area_ratio,jaw_angle_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_jaw_angle_R_bbox_volume_ratio,jaw_angle_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_jaw_angle_R_centroid_depth_ratio,jaw_angle_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,pruned,discrimination,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_jaw_angle_R_centroid_lateral_ratio,jaw_angle_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_jaw_angle_R_centroid_vertical_ratio,jaw_angle_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_jaw_angle_R_depth_mean_ratio,jaw_angle_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,pruned,discrimination,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_jaw_angle_R_depth_p05_ratio,jaw_angle_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,pruned,discrimination,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_jaw_angle_R_depth_p50_ratio,jaw_angle_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,pruned,discrimination,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_jaw_angle_R_depth_p95_ratio,jaw_angle_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,pruned,discrimination,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_jaw_angle_R_depth_std_ratio,jaw_angle_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_jaw_angle_R_normal_mean_x,jaw_angle_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_jaw_angle_R_normal_mean_y,jaw_angle_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_jaw_angle_R_normal_mean_z,jaw_angle_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_jaw_angle_R_normal_variance,jaw_angle_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_jaw_angle_R_radial_dispersion_ratio,jaw_angle_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_jaw_angle_R_span_depth_ratio,jaw_angle_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_jaw_angle_R_span_lateral_ratio,jaw_angle_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_jaw_angle_R_span_vertical_ratio,jaw_angle_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_jaw_angle_R_vertex_count,jaw_angle_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_ligament_orbital_L_centroid_depth_ratio,face,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,pruned,discrimination,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_ligament_orbital_L_centroid_lateral_ratio,face,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_ligament_orbital_L_centroid_vertical_ratio,face,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_ligament_orbital_L_depth_mean_ratio,face,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,pruned,discrimination,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_ligament_orbital_L_depth_p05_ratio,face,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,pruned,discrimination,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_ligament_orbital_L_depth_p50_ratio,face,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,pruned,discrimination,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_ligament_orbital_L_depth_p95_ratio,face,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,pruned,discrimination,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_ligament_orbital_L_depth_std_ratio,face,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_ligament_orbital_L_normal_mean_x,face,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_ligament_orbital_L_normal_mean_y,face,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_ligament_orbital_L_normal_mean_z,face,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_ligament_orbital_L_normal_variance,face,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_ligament_orbital_L_span_depth_ratio,face,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_ligament_orbital_L_span_lateral_ratio,face,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_ligament_orbital_L_span_vertical_ratio,face,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_ligament_orbital_L_vertex_count,face,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_ligament_orbital_R_centroid_depth_ratio,face,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,pruned,discrimination,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_ligament_orbital_R_centroid_lateral_ratio,face,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_ligament_orbital_R_centroid_vertical_ratio,face,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_ligament_orbital_R_depth_mean_ratio,face,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,pruned,discrimination,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_ligament_orbital_R_depth_p05_ratio,face,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,pruned,discrimination,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_ligament_orbital_R_depth_p50_ratio,face,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,pruned,discrimination,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_ligament_orbital_R_depth_p95_ratio,face,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,pruned,discrimination,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_ligament_orbital_R_depth_std_ratio,face,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_ligament_orbital_R_normal_mean_x,face,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_ligament_orbital_R_normal_mean_y,face,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_ligament_orbital_R_normal_mean_z,face,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_ligament_orbital_R_normal_variance,face,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_ligament_orbital_R_span_depth_ratio,face,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_ligament_orbital_R_span_lateral_ratio,face,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_ligament_orbital_R_span_vertical_ratio,face,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_ligament_orbital_R_vertex_count,face,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_ligament_zygomatic_L_centroid_depth_ratio,face,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,pruned,discrimination,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_ligament_zygomatic_L_centroid_lateral_ratio,face,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_ligament_zygomatic_L_centroid_vertical_ratio,face,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_ligament_zygomatic_L_depth_mean_ratio,face,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,pruned,discrimination,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_ligament_zygomatic_L_depth_p05_ratio,face,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,pruned,discrimination,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_ligament_zygomatic_L_depth_p50_ratio,face,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,pruned,discrimination,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_ligament_zygomatic_L_depth_p95_ratio,face,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,pruned,discrimination,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_ligament_zygomatic_L_depth_std_ratio,face,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_ligament_zygomatic_L_normal_mean_x,face,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_ligament_zygomatic_L_normal_mean_y,face,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_ligament_zygomatic_L_normal_mean_z,face,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_ligament_zygomatic_L_normal_variance,face,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_ligament_zygomatic_L_span_depth_ratio,face,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_ligament_zygomatic_L_span_lateral_ratio,face,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_ligament_zygomatic_L_span_vertical_ratio,face,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_ligament_zygomatic_L_vertex_count,face,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_ligament_zygomatic_R_centroid_depth_ratio,face,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,pruned,discrimination,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_ligament_zygomatic_R_centroid_lateral_ratio,face,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_ligament_zygomatic_R_centroid_vertical_ratio,face,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_ligament_zygomatic_R_depth_mean_ratio,face,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,pruned,discrimination,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_ligament_zygomatic_R_depth_p05_ratio,face,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,pruned,discrimination,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_ligament_zygomatic_R_depth_p50_ratio,face,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,pruned,discrimination,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_ligament_zygomatic_R_depth_p95_ratio,face,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,pruned,discrimination,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_ligament_zygomatic_R_depth_std_ratio,face,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_ligament_zygomatic_R_normal_mean_x,face,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_ligament_zygomatic_R_normal_mean_y,face,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_ligament_zygomatic_R_normal_mean_z,face,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_ligament_zygomatic_R_normal_variance,face,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_ligament_zygomatic_R_span_depth_ratio,face,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_ligament_zygomatic_R_span_lateral_ratio,face,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_ligament_zygomatic_R_span_vertical_ratio,face,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
